rial_reward,dqn_reward,collisions,distance,winner,rial_smooth,dqn_smooth
-17.961867784177375,-34.42373556835476,0.0,2.0420845,rial,-41.72072470641225,-83.66811607949117
-26.672900659417643,-53.34580131883526,0.0,1.3675971,rial,-41.78431329633733,-83.78862659267465
-24.53524017177354,-48.57048034354708,2.0,1.6987289,rial,-41.734649698865866,-83.68929939773174
-65.98911159865744,-133.47822319731486,3.0,0.6313613,rial,-42.2663164413653,-84.79263288273057
-92.98921070324369,-185.97842140648743,22.0,0.12135682,rial,-42.90534603455716,-86.07069206911432
-40.821356883337586,-80.1427137666752,0.0,2.1802986,rial,-42.842038963489934,-85.92407792697986
-54.04520224456124,-108.09040448912243,0.0,2.5659869,rial,-42.97753306293196,-86.21506612586393
-23.742482646196418,-47.484965292392836,3.0,1.0920402,rial,-42.54262113979626,-85.31857561292586
-62.078407181778985,-124.15681436355791,6.0,0.7387178,rial,-42.89041443888972,-86.02082887777945
-44.17415717974013,-88.34831435948028,0.0,1.950871,rial,-43.107622921510426,-86.45524584302086
-22.166839386748112,-44.33367877349621,3.0,1.477558,rial,-42.99954145050864,-86.23908290101727
-23.230496553372763,-46.4609931067455,0.0,1.2613666,rial,-42.96915193792804,-86.17830387585609
-25.695098363322447,-50.89019672664492,1.0,1.3110946,rial,-42.61692703241672,-85.48052073150012
-15.66616238398667,-31.332324767973347,0.0,1.0874751,rial,-42.14618376682513,-84.5457008669836
-46.623056150472664,-90.74611230094527,1.0,1.2410824,rial,-42.405189518990625,-85.05037903798126
-19.19988930063797,-38.39977860127593,0.0,1.8111778,rial,-42.27033354267901,-84.78733375202468
-22.155942552930973,-44.31188510586194,5.0,1.1961279,rial,-42.18512779281174,-84.61692225229015
-51.743722265150836,-103.48744453030164,8.0,1.6362103,rial,-42.424334060200316,-85.0953347870673
-16.664556520406865,-35.329113040813745,1.0,1.6296536,rial,-42.27416028135081,-84.82165389603495
-30.10455784968871,-60.209115699377435,1.0,1.5561934,rial,-41.940159030251486,-84.15365139383631
-34.50350157354434,-69.00700314708868,0.0,1.0857729,rial,-41.87391095470498,-84.0211552427433
-70.91433482704238,-141.82866965408473,3.0,1.5038953,rial,-42.10872685054659,-84.4907870344265
-37.5939426895946,-79.18788537918918,2.0,1.4397378,rial,-42.22078491298467,-84.75490315930269
-48.022099834168515,-96.04419966833703,12.0,1.6752025,rial,-41.9063501218751,-84.12603357708353
-29.462170535704995,-58.92434107140996,22.0,0.48173943,rial,-41.7833674409591,-83.88006821525153
-31.759859446635176,-61.51971889327036,7.0,1.4314336,rial,-41.2116301415151,-82.71659361636354
-47.139849488006,-96.27969897601204,7.0,1.2234464,rial,-41.122949657689034,-82.56589931537808
-32.66914626369317,-65.33829252738637,3.0,0.9167482,rial,-41.093957908361006,-82.50791581672202
-33.57198957652577,-66.14397915305155,3.0,1.456549,rial,-41.00088971550919,-82.32844609768505
-41.63420542118375,-83.26841084236749,0.0,1.4401814,rial,-40.76246694292238,-81.85160055251141
-70.87804510052398,-139.7560902010479,7.0,0.26479304,rial,-40.89022241764272,-82.08044483528543
-21.24982051730014,-42.49964103460029,0.0,1.4956256,rial,-40.29031769741014,-80.88063539482027
-19.883079091000607,-39.76615818200119,3.0,0.99436134,rial,-40.30497183543889,-80.9099436708778
-30.298494762523152,-60.59698952504631,0.0,1.9102892,rial,-40.22985965282721,-80.75305263898773
-26.768228854875538,-53.536457709751076,0.0,1.5337365,rial,-40.03718010964141,-80.36769355261615
-26.69797071104137,-53.39594142208273,3.0,1.1471231,rial,-40.068156697433686,-80.42964672820071
-38.616668635236486,-75.73333727047294,0.0,1.9880692,rial,-39.89922202162339,-80.0717773765801
-29.641137160828386,-57.78227432165677,20.0,0.5309003,rial,-39.31263208906304,-78.89859751145941
-74.4671764560716,-148.9343529121432,38.0,0.20784467,rial,-39.933543638123496,-80.12042060958031
-42.41955599961472,-84.83911199922944,0.0,2.397885,rial,-39.709215273902,-79.67176388113732
-29.520040019374026,-60.04008003874806,0.0,1.949336,rial,-39.521838805392825,-79.28367761078565
-49.54931570522917,-99.09863141045832,0.0,1.9145308,rial,-39.604796384808374,-79.44959276961674
-25.350881991542874,-50.701763983085755,7.0,0.7399163,rial,-38.95000790369645,-78.14668247405957
-57.13927997218571,-114.2785599443715,13.0,0.9385763,rial,-39.367807302646604,-78.94228127195987
-30.066753525243847,-59.1335070504877,4.0,0.89789844,rial,-39.010722501321595,-78.21477833597653
-62.73337389215281,-123.96674778430564,20.0,0.31071225,rial,-39.43651236406007,-79.04635806145347
-47.47290368708751,-94.94580737417502,0.0,1.8705742,rial,-39.469298198211106,-79.09859639642222
-59.40971696053859,-119.81943392107716,28.0,0.6445576,rial,-39.92303521698693,-80.01940376730718
-28.994938000923234,-57.9898760018465,0.0,1.4290514,rial,-39.237707598412456,-78.64874853015823
-23.88268966044786,-47.76537932089571,0.0,1.9346948,rial,-39.216484687446645,-78.59963604155995
-28.877044148141692,-57.7540882962834,1.0,1.5178213,rial,-39.312014588194465,-78.79069584305559
-26.611196595374746,-53.222393190749514,0.0,1.3448284,rial,-39.08688082455291,-78.34042831577248
-35.49338364765641,-73.9867672953128,6.0,1.3963999,rial,-38.49783748000055,-77.20234162666776
-39.93015987383665,-79.86031974767336,0.0,0.18611917,rial,-38.72167888581601,-77.65669110496536
-48.22829554768086,-96.45659109536172,5.0,1.2984372,rial,-39.15208552246877,-78.49083771160419
-45.71029846297813,-91.4205969259562,0.0,1.9465401,rial,-39.23133326556236,-78.6293331977914
-61.461423403832,-122.922846807664,29.0,0.36441228,rial,-39.62952082777991,-79.4257083222265
-36.481343094394894,-71.46268618878979,0.0,1.9077904,rial,-39.68191044204131,-79.51048755074926
-55.19527200222858,-110.39054400445717,0.0,0.0,rial,-40.07908789967935,-80.31150913269204
-59.24197698572905,-118.48395397145808,0.0,1.9210532,rial,-39.6928317889591,-79.49899691125152
-54.69452810534801,-109.38905621069603,0.0,1.9264559,rial,-40.02260106815912,-80.14520213631825
-36.26569436498504,-72.53138872997005,0.0,1.272482,rial,-40.155159400233266,-80.41031880046653
-25.52007014783845,-51.040140295676906,0.0,1.167376,rial,-39.962315716341216,-80.0312980993491
-19.632238343810616,-39.26447668762124,3.0,0.9632419,rial,-39.860976656497954,-79.83528664632924
-28.64930445189048,-57.29860890378096,0.0,1.435514,rial,-39.25412346496869,-78.62158026327072
-22.125886790186616,-44.25177358037321,2.0,1.2456028,rial,-39.066828631151914,-78.1736572623038
-37.89825644461544,-75.7965128892309,4.0,0.6803032,rial,-39.10584443072046,-78.25168886144094
-26.02421465023497,-52.04842930046995,0.0,1.777399,rial,-38.998287383250386,-77.99657476650076
-76.31725404341125,-153.63450808682242,5.0,2.658951,rial,-39.63142033636678,-79.27617400606691
-47.080748521479954,-94.16149704295992,13.0,0.47803038,rial,-39.67015201822548,-79.3536373697843
-24.526211303072827,-49.05242260614567,0.0,1.503469,rial,-39.62615750835076,-79.26564835003485
-32.01959488865469,-64.03918977730937,0.0,1.1869211,rial,-39.50359946869171,-78.98053227071676
-32.9096611631146,-64.31932232622921,2.0,1.3769958,rial,-39.143989589053284,-78.24131251143989
-54.164646705725886,-108.32929341145177,0.0,1.2172545,rial,-38.98373112323291,-77.9474622464658
-21.536928898338296,-44.073857796676585,0.0,1.9482412,rial,-38.735560817653365,-77.42445496864006
-23.879986024030572,-50.75997204806114,17.0,0.8805563,rial,-38.81446906085141,-77.64227145503615
-34.63070925056901,-69.26141850113805,7.0,0.4342463,rial,-38.920573175400094,-77.85447968413351
-30.91385829464217,-60.82771658928438,11.0,1.2788576,rial,-39.00562141703834,-78.01790950074334
-47.48879067693959,-93.47758135387915,15.0,1.51988,rial,-38.75895047141543,-77.48456760949755
-26.907106191712295,-53.814212383424604,1.0,0.7105008,rial,-37.87785574459502,-75.7223781558567
-25.46117254032865,-52.92234508065732,0.0,1.2604738,rial,-37.67305328668824,-75.3594399067098
-29.52023620861733,-58.04047241723468,8.0,1.5228267,rial,-37.34605373954231,-74.69210747908464
-23.83461734387744,-47.669234687754866,2.0,1.2338388,rial,-37.34728220217806,-74.69456440435611
-33.4919618712676,-66.98392374253521,1.0,0.85574293,rial,-36.96612959803791,-73.93225919607582
-49.332172679876486,-98.66434535975299,0.0,1.2593288,rial,-37.03490313803973,-74.06980627607946
-31.074226124669224,-62.14845224933846,5.0,1.325914,rial,-37.15366829454535,-74.3073365890907
-66.18086705813305,-132.36173411626606,19.0,0.4672457,rial,-37.72633990127549,-75.45267980255096
-35.42953148882364,-70.85906297764731,0.0,1.0216639,rial,-37.85613234294883,-75.71893135256433
-25.23266534226945,-53.46533068453891,0.0,1.2740289,rial,-37.98368571572593,-76.01403809811853
-34.48474559475659,-68.96949118951316,0.0,2.0687423,rial,-37.821841574983054,-75.7236831499661
-63.310093712311264,-126.62018742462251,9.0,0.40099466,rial,-38.40997763380536,-76.89995526761072
-33.06514666322624,-66.13029332645249,0.0,1.3044995,rial,-38.5554336886093,-77.1908673772186
-62.110519646515016,-124.22103929302999,18.0,0.22524153,rial,-38.69365765369415,-77.4673153073883
-29.274453493440724,-58.54890698688144,0.0,1.8860979,rial,-38.86178961333461,-77.77691256000254
-44.012769557417535,-88.02553911483503,7.0,0.4428481,rial,-39.04723243610432,-78.14779820554197
-31.97274026570812,-63.94548053141625,0.0,1.7128655,rial,-39.01348895199985,-78.080311237333
-40.80185543383526,-81.6037108676705,0.0,1.9203763,rial,-38.61198922675708,-77.27731178684749
-57.61495684765121,-115.22991369530241,18.0,0.25715408,rial,-38.87893608219783,-77.75787216439566
-38.18165998866063,-76.86331997732121,0.0,2.7241971,rial,-38.74773021759106,-77.5021271018488
-27.606131163111062,-55.21226232622212,3.0,2.136495,rial,-38.72298302595648,-77.45263271857962
-22.832842574946458,-48.66568514989292,0.0,1.6862427,rial,-38.60395613433396,-77.28124560200125
-20.6331522885462,-43.266304577092406,2.0,1.5269963,rial,-38.25053350500783,-76.574400343349
-41.06321314321851,-82.12642628643702,0.0,2.1223524,rial,-38.36245439673483,-76.798242126803
-32.6379230804572,-65.2758461609144,10.0,0.55465776,rial,-38.350000176787255,-76.78666702024117
-27.95964511904069,-55.419290238081366,3.0,0.74907494,rial,-38.16767270609201,-76.41534541218402
-62.58851582403923,-125.17703164807845,0.0,1.6305554,rial,-38.05714564907221,-76.2209579648111
-16.856184665570233,-32.21236933114046,6.0,1.2336545,rial,-37.998563837715814,-76.08379434209832
-32.238863786961446,-62.97772757392289,1.0,1.399836,rial,-38.163307633661965,-76.39328193399058
-28.851481197456913,-57.70296239491378,4.0,1.2793689,rial,-38.14401411946108,-76.35469490558883
-49.717473282023775,-98.43494656404754,9.0,0.7952129,rial,-38.45000404515638,-76.9533414236461
-20.676566960156126,-44.35313392031223,3.0,1.7755626,rial,-38.36971866181125,-76.83277065695583
-39.331759168907055,-78.66351833781411,28.0,0.42501745,rial,-38.379253202260195,-76.87183973785372
-65.86200200563401,-132.72400401126808,4.0,1.9615664,rial,-38.8621980668576,-77.87106280038186
-19.479078599479145,-38.95815719895831,0.0,1.1079668,rial,-38.129023428769706,-76.40471352420607
-34.08697690096312,-66.67395380192625,2.0,0.98215014,rial,-38.01792237412101,-76.16251141490868
-24.206667266344056,-48.413334532688104,0.0,1.81002,rial,-37.94707740408061,-76.00748814149455
-43.159636898630524,-86.3192737972611,9.0,1.5318809,rial,-37.861881686659295,-75.83709670665192
-26.545632131553333,-53.09126426310668,1.0,1.2826204,rial,-37.8778116885261,-75.86895671038553
-29.565103361054934,-59.13020672210989,14.0,0.52306104,rial,-37.5101560003777,-75.13364533408873
-31.886962473078412,-67.77392494615687,2.0,1.8642911,rial,-37.53442545301549,-75.24885090603098
-47.2610192131965,-94.52203842639298,31.0,0.3609633,rial,-37.328127390629405,-74.85625478125881
-29.266417426738414,-57.03283485347683,2.0,1.1846907,rial,-37.08537424049141,-74.35074848098283
-52.676766073776726,-105.35353214755348,12.0,0.54869384,rial,-36.99560156200126,-74.15786979066918
-45.28211673880721,-90.56423347761444,6.0,0.49241462,rial,-37.21276394517304,-74.59219455701276
-47.827636196597346,-95.65527239319468,0.0,0.76468694,rial,-37.53202989898837,-75.23072646464341
-30.49146886472997,-58.482937729459934,1.0,1.4897683,rial,-37.553555561876216,-75.24044445708577
-25.672235233695282,-51.344470467390586,2.0,1.2862583,rial,-37.541036077053825,-75.21540548744098
-74.41743360375423,-148.33486720750847,5.0,0.7787604,rial,-38.06002340980179,-76.20671348627025
-47.65678280346074,-94.81356560692147,0.0,1.3061024,rial,-38.163045048863445,-76.40609009772689
-45.01725020931067,-88.53450041862135,0.0,1.9434298,rial,-38.12023111101851,-76.30046222203704
-33.821216094777725,-67.64243218955545,0.0,1.5814191,rial,-37.96171001277584,-75.98342002555168
-54.624112642324604,-108.74822528464924,4.0,2.123494,rial,-37.870545869289074,-75.79442507191148
-31.450527677035517,-62.901055354071055,16.0,0.37229118,rial,-37.80346833039095,-75.68026999411524
-48.12493790041474,-95.74987580082947,0.0,2.1607184,rial,-37.709197209033434,-75.48506108473353
-26.339680375895977,-51.67936075179196,8.0,1.3224133,rial,-37.270499920902324,-74.59433317513798
-63.59307661857715,-127.68615323715433,1.0,1.4212239,rial,-37.38914723441205,-74.83829446882409
-26.573735012907132,-53.147470025814286,0.0,1.2794945,rial,-37.25992110971767,-74.57984221943533
-27.344431994073652,-54.68886398814729,0.0,1.6323586,rial,-37.28424593433414,-74.62849186866829
-32.81160745683881,-65.6232149136776,7.0,1.2381618,rial,-37.459970855841185,-74.97994171168239
-56.555145641894796,-113.11029128378959,18.0,1.7149873,rial,-37.832048738374574,-75.72409747674915
-56.097299559399865,-112.1945991187997,22.0,0.17395546,rial,-38.28500090863075,-76.63000181726152
-29.510789934507102,-59.02157986901423,5.0,1.2731241,rial,-38.173168021829305,-76.40633604365861
-54.124061480701684,-110.24812296140337,18.0,0.35149428,rial,-38.547832646235534,-77.18233195913774
-18.40453727289888,-36.80907454579775,1.0,1.0697868,rial,-37.775663089295364,-75.62465951192407
-64.24995687361834,-128.49991374723666,9.0,0.22071414,rial,-38.00458586732388,-76.0825050679811
-23.56139080367308,-47.122781607346155,3.0,1.1423551,rial,-37.99172159399855,-76.05677652133043
-37.48495918160231,-74.96991836320466,0.0,1.2608211,rial,-38.06459311790452,-76.20251956914237
-22.578255400383707,-45.15651080076741,4.0,0.6623138,rial,-37.9268410410681,-75.94701541546954
-30.51905814396916,-61.03811628793832,6.0,0.6894285,rial,-37.61156652691135,-75.31646638715603
-32.20974248312103,-63.91948496624207,7.0,1.3382832,rial,-37.75387070804178,-75.58107474941691
-24.771021045136145,-49.54204209027229,9.0,0.84330565,rial,-37.76575117498986,-75.56483568331305
-53.46534262075235,-106.93068524150469,0.0,1.7030965,rial,-38.01687961992564,-76.06709257318461
-56.11440925379154,-112.22881850758303,16.0,0.19498545,rial,-38.352886966047635,-76.75244059876194
-46.122559470977,-92.24511894195402,3.0,1.0957929,rial,-38.33467054996813,-76.73600776660291
-65.9705937172706,-131.94118743454123,15.0,0.52910006,rial,-38.855517050308904,-77.77770076728447
-34.47539964099747,-68.95079928199495,0.0,1.2859905,rial,-38.975706744984485,-77.99141348996898
-39.2757260923173,-78.55145218463463,0.0,2.4931495,rial,-39.105779943433824,-78.26489322020097
-52.37693139001754,-103.25386278003509,0.0,1.4972843,rial,-39.48634413071569,-79.00602159476472
-23.08606162779042,-44.67212325558084,0.0,1.7083669,rial,-39.347598794136,-78.70853092160533
-59.74375242825646,-115.98750485651293,1.0,0.7664663,rial,-39.48641985744773,-78.93950638156213
-35.845590583199616,-71.69118116639926,7.0,1.3613049,rial,-39.55003805022813,-79.06674276712293
-32.12595480555954,-64.25190961111905,3.0,0.6886457,rial,-39.09597255352715,-78.15861177372098
-51.3901723070908,-101.78034461418162,4.0,0.9813711,rial,-39.30878109777071,-78.57089552887477
-19.31016409754703,-38.62032819509406,0.0,1.3449097,rial,-39.22981441450775,-78.37296216234884
-31.28149288720314,-62.062985774406265,1.0,1.4922618,rial,-39.18710437840704,-78.28087542348075
-57.6204270434434,-115.2408540868868,9.0,0.6388119,rial,-39.11124215615546,-78.1291509789776
-49.785798156368344,-99.57159631273665,0.0,1.8339351,rial,-39.33418417606403,-78.57503501879471
-39.81679785391064,-79.63359570782129,2.0,1.0318192,rial,-39.03693455216264,-77.98053577099195
-28.923735728344703,-57.847471456689426,0.0,1.2407136,rial,-39.03225831529469,-77.97118329725605
-43.18545326584817,-86.37090653169635,12.0,0.48008636,rial,-39.0212274314071,-77.94912152948086
-30.08269249358572,-60.16538498717147,0.0,1.223049,rial,-38.99602679444547,-77.8987202555576
-40.42826869528367,-79.35653739056734,0.0,2.5330994,rial,-38.991045637931435,-77.86875794252956
-35.81909273228694,-71.6381854645739,5.0,0.81460106,rial,-38.700434116393254,-77.28753489945316
-27.943219406798313,-58.88643881359662,2.0,1.0915774,rial,-38.56392157530175,-77.04784315060351
-22.099787027129032,-44.19957405425805,13.0,1.0289445,rial,-38.49050365348866,-76.90100730697732
-50.53265305208909,-101.06530610417818,20.0,0.052798796,rial,-38.85983445985056,-77.59966891970113
-37.59954881459829,-75.19909762919663,0.0,2.143566,rial,-39.08605308019793,-78.02543949372918
-22.931152501722096,-45.86230500344419,0.0,1.3665501,rial,-38.84429227164464,-77.5419178766226
-29.530070607584115,-55.560141215168244,0.0,1.5040271,rial,-38.802854238673,-77.41237514401266
-59.82537287093907,-120.65074574187813,16.0,0.9984496,rial,-39.22773060869831,-78.28212788406329
-31.703587307419745,-63.40717461483949,0.0,1.180478,rial,-38.815931561810046,-77.45852979028676
-38.29833280615734,-76.59666561231465,4.0,1.446898,rial,-39.10182687035122,-78.05032040736909
-41.827775125214075,-83.65555025042813,24.0,0.33363888,rial,-39.229679021527915,-78.32602470972249
-23.010376463683173,-46.02075292736633,0.0,2.0903163,rial,-39.1517976250776,-78.17026191682186
-32.197356659540496,-64.39471331908099,0.0,2.2000875,rial,-38.91819607011115,-77.71639214022231
-55.9152767412057,-111.83055348241142,18.0,0.5301189,rial,-39.38804553385848,-78.61609106771697
-38.95086463108821,-77.90172926217642,0.0,1.3053013,rial,-39.38296694002089,-78.6059338800418
-44.66374581328675,-89.3274916265735,10.0,0.9255957,rial,-39.10032352412293,-78.02731371491254
-48.23386621135922,-96.4677324227184,6.0,0.5663348,rial,-39.48372069228133,-78.79410805122933
-30.702943766600026,-60.90588753320006,0.0,1.4951221,rial,-39.43860025048983,-78.71720050097966
-51.20812205817842,-102.41624411635686,0.0,1.4035455,rial,-39.79861964771429,-79.43723929542858
-30.98130732783131,-61.962614655662605,17.0,1.4724177,rial,-39.63624192010363,-79.11248384020725
-22.24410912705323,-44.48821825410644,0.0,1.4596417,rial,-39.57888828004363,-78.99777656008726
-51.12312387422128,-102.24624774844256,0.0,2.9288747,rial,-39.866328553552506,-79.57265710710502
-57.79169661616736,-115.58339323233471,0.0,0.06166667,rial,-40.2117250087937,-80.21011668425406
-38.46085366315842,-75.92170732631685,0.0,1.872359,rial,-40.09438946812652,-79.96211226958638
-45.81637845383679,-91.63275690767358,6.0,0.5836518,rial,-40.3150556151545,-80.42344456364233
-42.3880906683174,-84.77618133663482,8.0,1.7891253,rial,-40.17787327641504,-80.14907988616342
-41.80738902431784,-86.61477804863566,4.0,1.8391227,rial,-40.131543573555184,-80.0964204804437
-18.790988264610505,-35.581976529221016,0.0,1.2430776,rial,-39.74438826779536,-79.29544320225739
-50.517604975181165,-101.03520995036232,0.0,2.457776,rial,-40.01140341593471,-79.86280683186942
-35.199946144590534,-69.39989228918107,2.0,1.2644602,rial,-40.138439561413314,-80.1035457894933
-31.32698473624155,-62.65396947248307,0.0,2.1739292,rial,-39.563900243179816,-78.96113381969296
-42.22147066624547,-84.44294133249097,14.0,0.1342399,rial,-39.49142941468361,-78.82285882936722
-60.60920454479295,-118.21840908958586,4.0,1.1749444,rial,-39.699322139156706,-79.2186442783134
-32.79322565706903,-64.08645131413803,1.0,2.044932,rial,-39.68561559998726,-79.17123119997451
-25.468279120679824,-51.936558241359656,11.0,1.407771,rial,-39.29687115303199,-78.41374230606398
-83.96173704268743,-167.92347408537475,9.0,0.23640081,rial,-39.997020611240686,-79.81404122248136
-25.197710647726684,-50.39542129545339,6.0,1.3176968,rial,-39.691324247871506,-79.20931516240968
-65.60590946629941,-131.21181893259885,15.0,0.270336,rial,-40.21487396907688,-80.26974793815378
-16.729666544041194,-33.459333088082396,1.0,1.0909553,rial,-39.590028501416406,-79.01339033616614
-16.817110840458362,-33.634221680916724,0.0,1.3241677,rial,-39.45994017911709,-78.75321369156752
-27.96374814835284,-55.927496296705684,3.0,1.8203483,rial,-39.46819772784082,-78.76972878901495
-59.43409444835222,-118.86818889670442,0.0,2.536725,rial,-39.82316422106099,-79.47966177545533
-45.01707015019278,-89.53414030038553,15.0,1.0310721,rial,-39.66932321450496,-79.1653130956766
-29.61181049439835,-59.223620988796675,0.0,1.4327568,rial,-39.31618336030495,-78.45903338727655
-25.945062775854407,-53.89012555170882,2.0,1.4092389,rial,-39.26864033152291,-78.39061399637914
-31.793151004928706,-61.58630200985742,1.0,1.716624,rial,-38.9708948585126,-77.7417897170252
-26.335052431444723,-50.670104862889445,1.0,1.0906639,rial,-39.07663506062654,-77.92660345458643
-45.72599710776982,-90.95199421553966,0.0,1.778421,rial,-38.82964893041523,-77.42596452749714
-35.940199755328685,-75.88039951065743,2.0,1.5434303,rial,-38.99469971643731,-77.80939943287463
-36.68726777317056,-73.37453554634112,0.0,1.3168874,rial,-38.98406383099155,-77.7881276619831
-34.22246962832028,-68.44493925664058,0.0,1.698184,rial,-39.13932002069737,-78.09864004139476
-115.4600789299665,-230.92015785993306,14.0,0.13557684,rial,-40.27186696451067,-80.36373392902134
-50.787913736220595,-101.5758274724412,17.0,0.24332134,rial,-40.519575914552,-80.86581849577065
-41.88641384553483,-83.77282769106971,0.0,1.7408125,rial,-40.74778115189065,-81.32222897044797
-68.8042328420782,-137.60846568415639,14.0,0.10216158,rial,-40.95229968817499,-81.73126604301665
-32.081606597745065,-67.16321319549012,0.0,1.5605179,rial,-40.631862319427704,-81.13039130552207
-43.397507845003666,-87.29501569000732,0.0,1.3716724,rial,-40.59552829774806,-81.06438992882947
-53.328456264065885,-106.15691252813176,8.0,1.1383996,rial,-40.42696646503867,-80.720599596744
-62.55225128193117,-125.10450256386235,0.0,2.4637764,rial,-40.801324486917785,-81.46931564050222
-53.03451511436812,-106.06903022873625,20.0,0.4455942,rial,-40.984775007211795,-81.83621668109025
-22.028226137274757,-44.056452274549514,5.0,1.008439,rial,-40.580125603841886,-81.04691787435046
-23.711149895082258,-47.42229979016454,3.0,0.93014127,rial,-40.58846011407245,-81.08358689481156
-57.28884018185191,-114.5776803637038,0.0,2.0235307,rial,-40.55572795078705,-81.06478923490744
-41.66202485137937,-81.82404970275876,4.0,1.1179242,rial,-40.63328040769612,-81.19989414872556
-46.93707138973328,-93.37414277946655,21.0,0.9685805,rial,-40.83076196215177,-81.58819059097019
-56.70794205275708,-110.41588410551414,4.0,0.868335,rial,-40.90166555876065,-81.7033311175213
-91.08930638593549,-182.17861277187103,0.0,0.0,rial,-41.858720789272496,-83.617441578545
-27.744895088223803,-55.48979017644761,1.0,1.2628752,rial,-41.81156615195277,-83.52979897057222
-35.39959443288046,-70.79918886576094,0.0,1.1942165,rial,-41.515288383811935,-82.93724343429052
-50.328785866608456,-100.6575717332169,1.0,1.3837497,rial,-41.52252821994846,-82.9517231065636
-71.64361138692351,-143.28722277384705,16.0,0.37615067,rial,-41.94688573372197,-83.80043813411062
-60.46803169898949,-120.43606339797896,9.0,0.24532452,rial,-42.367476346663906,-84.6349526933278
-31.286727459613196,-62.57345491922635,2.0,1.2879416,rial,-42.208826669247436,-84.31765333849488
-27.92396483067379,-55.84792966134758,6.0,1.1399323,rial,-42.18004363374194,-84.26008726748388
-19.396409186945423,-40.79281837389085,0.0,0.93466246,rial,-41.899618840297435,-83.74590434726153
-61.814378923480504,-123.62875784696104,0.0,1.5173123,rial,-42.24622265618002,-84.4391119790267
-20.816724030154713,-41.63344806030943,0.0,1.4828509,rial,-42.151202717824766,-84.2090721023162
-61.30434211980709,-122.60868423961416,15.0,0.53739214,rial,-42.67393011906047,-85.25452690478761
-23.067629836654458,-45.13525967330891,4.0,1.2335516,rial,-42.30772980952135,-84.50879295237601
-41.17640482621478,-79.35280965242958,1.0,1.9361453,rial,-42.355421223009564,-84.56417577935245
-44.63543219864242,-89.27086439728485,0.0,2.0005698,rial,-42.6448116189685,-85.14295657127035
-34.42339754445694,-68.84679508891388,0.0,1.9647815,rial,-42.71005597812681,-85.32011195625361
-30.654503095764742,-61.30900619152948,28.0,0.6350936,rial,-42.32111104779115,-84.52888876224897
-18.406992286588455,-36.813984573176924,0.0,1.7993034,rial,-42.143823114180066,-84.1743128950268
-36.948379713724016,-70.89675942744805,0.0,2.2873273,rial,-42.12582373961428,-84.09831414589524
-59.896799208734876,-119.79359841746972,19.0,0.4057294,rial,-42.3667440607279,-84.58015478812247
-38.83726780821037,-77.6745356164207,1.0,1.4770672,rial,-42.57776927865493,-85.00220522397653
-31.305736779977742,-62.6114735599555,8.0,1.098355,rial,-42.565881013594094,-84.97842869385485
-47.96439555126916,-94.92879110253828,0.0,0.9304383,rial,-42.45986926439493,-84.7530718621232
-52.739364182521335,-105.4787283650427,8.0,0.5672591,rial,-42.64371592508072,-85.12076518349475
-42.08041077373186,-85.1608215474637,12.0,1.2313584,rial,-42.60927145788665,-85.06520958243995
-33.053179697685565,-67.10635939537114,0.0,1.1521463,rial,-42.406862304371,-84.673724608742
-30.8226864229468,-61.6453728458936,0.0,1.5497822,rial,-42.40845887312229,-84.68358441291124
-39.748265181407476,-77.99653036281498,0.0,1.2535748,rial,-42.25566078143201,-84.35798822953069
-33.749818239876724,-67.49963647975345,0.0,1.5750374,rial,-42.292574260259286,-84.43181518718524
-59.73121775370804,-119.46243550741609,0.0,1.926455,rial,-42.79240237528134,-85.43147141722936
-45.299396421934844,-90.59879284386966,5.0,0.623449,rial,-42.71475267591753,-85.27617201850173
-48.351722812585884,-96.70344562517175,49.0,0.17072624,rial,-42.588886358536435,-85.02443938373955
-25.842774628294023,-51.68554925658806,0.0,1.8718288,rial,-42.420645304738244,-84.70129060947649
-46.747558734743066,-93.49511746948613,0.0,2.0230625,rial,-42.433061041817,-84.726122083634
-25.213131286203456,-50.42626257240692,0.0,1.7348775,rial,-42.204061583388814,-84.26812316677763
-32.53802555672561,-63.07605111345125,1.0,1.578059,rial,-42.080470070487586,-83.9542734743085
-52.242346652822064,-103.98469330564413,1.0,2.0875897,rial,-42.526488182330404,-84.86630969799414
-41.97748492325687,-83.95496984651372,0.0,1.6355007,rial,-42.412619914971415,-84.63857316327616
-58.06421156596211,-116.12842313192422,3.0,0.44743523,rial,-42.717476787256366,-85.2616202411794
-44.70071185014798,-89.40142370029595,0.0,0.58142954,rial,-42.89579314877512,-85.61825296421691
-24.279970746672426,-47.55994149334485,0.0,1.358783,rial,-42.65657314984748,-85.1264796330283
-34.31466827750175,-68.6293365550035,0.0,1.862277,rial,-42.30597933295026,-84.46529199923386
-55.05151795489535,-109.60303590979069,0.0,1.8706726,rial,-42.602756563587945,-85.07217979384257
-32.92822266440138,-65.85644532880278,1.0,1.0436208,rial,-42.702222477504236,-85.25777828834181
-28.80450201590173,-57.609004031803465,0.0,1.1703842,rial,-41.96679267714709,-83.78691868762752
-58.739076182906146,-117.47815236581229,2.0,0.06535674,rial,-42.414010884282824,-84.68135510189897
-33.33249069108665,-65.66498138217327,1.0,1.3739617,rial,-41.98369863394665,-83.8073972678933
-27.997085571280106,-54.49417114256021,0.0,1.1977053,rial,-42.13393088764317,-84.08786177528634
